id,name,full_name,url,description,last_updated,flavors,curse_id,wago_id,wowi_id,has_release_json,last_seen
649654096,ForteXorcist,fstubner/ForteXorcist,https://github.com/fstubner/ForteXorcist,An attempt at restoring functionality to the ForteXorcist addon for the latest World of Warcraft expansion.,2023-06-05T19:55:01+00:00,mainline,,,,False,2026-01-16T16:37:37.369177+00:00
575774153,ArkInventoryRules_Openables,fubaWoW/ArkInventoryRules_Openables,https://github.com/fubaWoW/ArkInventoryRules_Openables,Adds a Rule to Arkinventory that scan the Tooltip for Openable Items,2025-08-10T13:29:07+00:00,"cata,classic,mainline,wrath",725618,,,True,2026-01-16T16:37:36.301861+00:00
587588123,BetterIceFishing,fubaWoW/BetterIceFishing,https://github.com/fubaWoW/BetterIceFishing,Better Ice Fishing,2025-10-26T16:28:32+00:00,mainline,807204,,,True,2026-01-16T16:37:36.268728+00:00
305679399,Classic-Quest-Log-ElvUI-Skin,fubaWoW/Classic-Quest-Log-ElvUI-Skin,https://github.com/fubaWoW/Classic-Quest-Log-ElvUI-Skin,This AddOn skins the AddOn Classic Quest Log] to match with ElvUI.,2025-10-26T16:28:26+00:00,mainline,,,,True,2026-01-16T16:37:37.334491+00:00
574909381,fuba_CinematicSkip,fubaWoW/fuba_CinematicSkip,https://github.com/fubaWoW/fuba_CinematicSkip,Allow to automatically Skip already seen Cinematic and Movies,2025-10-26T16:28:52+00:00,"cata,classic,mainline,wrath",721741,,,True,2026-01-16T16:37:37.645195+00:00
675145426,fuba_MageFoodMacro,fubaWoW/fuba_MageFoodMacro,https://github.com/fubaWoW/fuba_MageFoodMacro,Creates and Edits a Macro what always use the highest Conjured Mage Food in your Inventory.,2025-10-26T16:28:45+00:00,"cata,mainline,wrath",899266,,,True,2026-01-16T16:37:36.302651+00:00
141557761,HandyNotes_WorldMapButton,fubaWoW/HandyNotes_WorldMapButton,https://github.com/fubaWoW/HandyNotes_WorldMapButton,Adds a Button to the Worldmap which toggle Handynotes,2025-10-26T16:28:38+00:00,"cata,classic,mainline",298530,q96dVqGO,,True,2026-01-16T16:37:36.658767+00:00
569536394,InstancePortalsAdv,fubaWoW/InstancePortalsAdv,https://github.com/fubaWoW/InstancePortalsAdv,,2025-10-26T16:28:40+00:00,mainline,721768,,,True,2026-01-16T16:37:36.267184+00:00
142145869,WIM_ElvUI_Skin,fubaWoW/WIM_ElvUI_Skin,https://github.com/fubaWoW/WIM_ElvUI_Skin,,2025-10-26T17:32:23+00:00,"cata,classic,mainline,wrath",299798,2jK8ZXNy,,True,2026-01-16T16:37:36.280341+00:00
947359100,wow-delve-companion,FunDeliveryGames/wow-delve-companion,https://github.com/FunDeliveryGames/wow-delve-companion,One-stop addon for World of Warcraft to make Delves experience even better!,2025-11-30T03:23:26+00:00,mainline,1218457,ZKxq4kGk,26915,False,2026-01-16T16:37:37.365451+00:00
1952572,Buffzilla,funkjedi/Buffzilla,https://github.com/funkjedi/Buffzilla,Buffzilla is a simple buff reminder addon. You tell it watchs you the buffs your missing. Then Buffzilla will present you with a clickable notification which re-buffs you with the missing buff.,2024-08-14T00:27:43+00:00,mainline,7783,25NRW163,10487,True,2026-01-16T16:37:36.259473+00:00
1950850,SheepMonitor,funkjedi/SheepMonitor,https://github.com/funkjedi/SheepMonitor,Provides various methods of notification to help you keep track of your flock.,2024-10-20T00:01:48+00:00,"cata,mainline",28218,vEGP1RN1,19050,True,2026-01-16T16:37:37.273960+00:00
68486852,BadBoy,funkydude/BadBoy,https://github.com/funkydude/BadBoy,A simple spam blocker & reporter for World of Warcraft.,2025-06-26T14:27:55+00:00,"bcc,cata,classic,mainline,mists,wrath",5547,LvNAbo6o,8736,True,2026-01-16T16:37:37.609245+00:00
71938029,BadBoy_CCleaner,funkydude/BadBoy_CCleaner,https://github.com/funkydude/BadBoy_CCleaner,Filter crap from your chat in World of Warcraft.,2025-06-26T14:03:05+00:00,"bcc,cata,classic,mainline,mists,wrath",19305,RXKqooNy,13526,True,2026-01-16T16:37:36.138385+00:00
71261617,BadBoy_Guilded,funkydude/BadBoy_Guilded,https://github.com/funkydude/BadBoy_Guilded,Removes guild advertising from public channels in World of Warcraft.,2025-06-26T14:01:34+00:00,"bcc,cata,classic,mainline,mists,wrath",24324,WqKQln6x,16951,True,2026-01-16T16:37:36.203109+00:00
111296465,BadBoy_History,funkydude/BadBoy_History,https://github.com/funkydude/BadBoy_History,Log all chat that's removed by the various BadBoy addons in World of Warcraft.,2025-06-26T13:59:22+00:00,"bcc,cata,classic,mainline,mists,wrath",28451,e56n5mN9,21134,True,2026-01-16T16:37:36.197348+00:00
73135170,BadBoy_Ignore,funkydude/BadBoy_Ignore,https://github.com/funkydude/BadBoy_Ignore,A simple and infinite ignore list to block chat from players in World of Warcraft.,2025-06-26T13:59:16+00:00,"bcc,cata,classic,mainline,mists,wrath",103223,xZKxnvNk,24293,True,2026-01-16T16:37:36.269463+00:00
71954114,BadBoy_Levels,funkydude/BadBoy_Levels,https://github.com/funkydude/BadBoy_Levels,Filter whispers by level in World of Warcraft.,2025-06-26T13:56:41+00:00,"bcc,cata,classic,mainline,mists,wrath",18879,lQNlVxKe,13270,True,2026-01-16T16:37:36.199224+00:00
65349862,BasicBuffHide,funkydude/BasicBuffHide,https://github.com/funkydude/BasicBuffHide,Hide the Blizzard Buff frame in World of Warcraft.,2025-05-21T14:47:02+00:00,"bcc,cata,classic,mainline,mists,wrath",13502,JZKbL4N1,21687,True,2026-01-16T16:37:36.305759+00:00
65345162,BasicBuffs,funkydude/BasicBuffs,https://github.com/funkydude/BasicBuffs,Allows you to move the default buff frame in World of Warcraft.,2025-05-21T14:35:50+00:00,"bcc,cata,classic,mainline,mists,wrath",13503,Mj6jkxKR,21939,True,2026-01-16T16:37:36.148705+00:00
68293773,BasicChatMods,funkydude/BasicChatMods,https://github.com/funkydude/BasicChatMods,Basic Chat Mods for World of Warcraft.,2025-05-02T15:05:15+00:00,"bcc,cata,classic,mainline,mists,wrath",13504,9rN4PrND,11290,True,2026-01-16T16:37:37.624234+00:00
66744343,BasicComboPoints,funkydude/BasicComboPoints,https://github.com/funkydude/BasicComboPoints,A numerical display of current combo points in World of Warcraft.,2025-06-17T16:00:59+00:00,"bcc,cata,classic,mainline,mists,wrath",13505,ME6gpRK1,9105,True,2026-01-16T16:37:36.214062+00:00
66793284,BasicMinimap,funkydude/BasicMinimap,https://github.com/funkydude/BasicMinimap,"BasicMinimap is a basic solution to a clean, square minimap for World of Warcraft.",2026-01-14T14:39:31+00:00,"bcc,cata,classic,mainline,mists,titan,wrath",13506,5bGoroK0,9101,True,2026-01-16T16:37:37.610422+00:00
161908915,BFAInvasionTimer,funkydude/BFAInvasionTimer,https://github.com/funkydude/BFAInvasionTimer,Timer for the BfA Invasion/Assaults in World of Warcraft. ,2025-05-02T01:05:33+00:00,mainline,309055,BO67BXN3,24870,True,2026-01-16T16:37:36.151911+00:00
90566367,BugSack,funkydude/BugSack,https://github.com/funkydude/BugSack,A simple display for collected errors in World of Warcraft.,2026-01-13T16:45:51+00:00,"bcc,cata,classic,mainline,mists,titan,wrath",6273,rkGrrgGy,5995,True,2026-01-16T16:37:37.463358+00:00
111303818,ErrorMonster,funkydude/ErrorMonster,https://github.com/funkydude/ErrorMonster,"Redirect character errors, system messages and information messages in World of Warcraft.",2025-05-02T15:12:12+00:00,"bcc,cata,classic,mainline,mists,wrath",3367,yQKya5K7,5949,True,2026-01-16T16:37:36.141901+00:00
65402713,LegionInvasionTimer,funkydude/LegionInvasionTimer,https://github.com/funkydude/LegionInvasionTimer,Timer for the Legion Invasion in World of Warcraft.,2026-01-14T15:48:14+00:00,mainline,101625,WYK9aeKL,24128,True,2026-01-16T16:37:37.625688+00:00
194183095,MuteSoundFile,funkydude/MuteSoundFile,https://github.com/funkydude/MuteSoundFile,Mute sound files in World of Warcraft.,2026-01-14T15:51:24+00:00,"bcc,cata,classic,mainline,mists,titan,wrath",325542,vEGPne61,25045,True,2026-01-16T16:37:37.619758+00:00
69157836,SexyMap,funkydude/SexyMap,https://github.com/funkydude/SexyMap,Spice up your minimap in World of Warcraft with some sexy options.,2026-01-14T15:38:49+00:00,"bcc,cata,classic,mainline,mists,titan,wrath",15936,e56no0K9,21538,True,2026-01-16T16:37:37.448645+00:00
147976415,SharedMedia_Noto,funkydude/SharedMedia_Noto,https://github.com/funkydude/SharedMedia_Noto,Add the Noto fonts to SharedMedia addons in World of Warcraft. ,2026-01-15T18:36:26+00:00,"bcc,cata,classic,mainline,mists,titan,wrath",302642,R4N2rmNL,24813,True,2026-01-16T16:37:36.289063+00:00
111319434,SlashIn,funkydude/SlashIn,https://github.com/funkydude/SlashIn,Provides the /in command for delayed execution in World of Warcraft.,2023-11-08T03:50:14+00:00,"bcc,classic,mainline,wrath",26308,pkNMDOGz,18054,True,2026-01-16T16:37:37.635209+00:00
73651203,TargetPercent,funkydude/TargetPercent,https://github.com/funkydude/TargetPercent,Adds a health percentage to the Blizzard unit frames in World of Warcraft.,2025-05-02T01:13:22+00:00,"bcc,cata,classic,mainline,mists,wrath",22140,J96E186g,15903,True,2026-01-16T16:37:36.222638+00:00
585068978,EZquip,furtrade/EZquip,https://github.com/furtrade/EZquip,EZquip is a Warcraft addon designed to build sets of best-in-bags items.,2024-09-14T01:19:59+00:00,mainline,811551,rkGrBXGy,,True,2025-12-09T00:40:39.191982+00:00
835189872,Macronomicon,furtrade/Macronomicon,https://github.com/furtrade/Macronomicon,,2024-08-01T08:16:07+00:00,mainline,1073494,,,True,2025-12-09T00:40:39.664725+00:00
190807396,ClassTrainerPlus,fusionpit/ClassTrainerPlus,https://github.com/fusionpit/ClassTrainerPlus,World of Warcraft Classic AddOn to filter trainer abilities,2026-01-13T04:18:30+00:00,"bcc,classic",324903,,25029,True,2026-01-16T16:37:36.665164+00:00
192247238,QuestFrameFixer,fusionpit/QuestFrameFixer,https://github.com/fusionpit/QuestFrameFixer,An addon for World of Warcraft Classic to fix dots being displayed at quest givers instead of ? and !,2025-04-10T13:32:20+00:00,classic,324527,,25022,True,2025-12-09T00:40:39.666264+00:00
192140875,TalentSequence,fusionpit/TalentSequence,https://github.com/fusionpit/TalentSequence,An addon for WoW Classic that lets you import an level-ordered sequence of talents,2026-01-03T03:37:01+00:00,classic,324447,,25021,True,2026-01-16T16:37:36.663231+00:00
193136576,WhatsTraining,fusionpit/WhatsTraining,https://github.com/fusionpit/WhatsTraining,A WoW Classic Addon that shows you upcoming trainer abilities,2026-01-13T00:14:26+00:00,"bcc,classic",324944,,25031,True,2026-01-16T16:37:36.425792+00:00
713314310,Gnobesy,fvoges/Gnobesy,https://github.com/fvoges/Gnobesy,This is a maintenance fork of the Gnobesy: Guild Bank Enhancement System addon for World of Warcraft.,2025-11-03T12:24:12+00:00,mainline,,,,True,2026-01-16T16:37:36.273777+00:00
39313755,RecountChatFilter,garbagemule/RecountChatFilter,https://github.com/garbagemule/RecountChatFilter,A tiny little addon for World of Warcraft that reduces Recount/Skada spam to clickable one-liners.,2015-07-20T19:17:29+00:00,mainline,,,,False,2026-01-16T16:37:36.224887+00:00
592036594,ZoxeTweaks,geek0x23/ZoxeTweaks,https://github.com/geek0x23/ZoxeTweaks,"An addon to fix 1440p scaling, and make AtrocityUI more visible with proper ultra-wide support.",2025-10-08T13:03:45+00:00,"classic,mainline,mists",937180,vNAe1QNo,,True,2026-01-16T16:37:36.238119+00:00
308293365,LootSpecManager,gegenschall/LootSpecManager,https://github.com/gegenschall/LootSpecManager,Addon for World of Warcraft to manage loot specializations on certain events in game.,2022-11-28T19:01:15+00:00,mainline,301237,,,True,2025-12-09T00:40:39.951350+00:00
518900930,blacklist,Gehennas-EU/blacklist,https://github.com/Gehennas-EU/blacklist,Blacklist for Gehennas-EU Classic WoW,2022-07-29T17:42:59+00:00,bcc,,,,True,2026-01-16T16:37:37.638795+00:00
160089285,EncounterJournalLootSpecIcons,geheur/EncounterJournalLootSpecIcons,https://github.com/geheur/EncounterJournalLootSpecIcons,Loot spec icons for each item in the encounter journal loot lists.,2019-02-11T03:32:44+00:00,mainline,313894,,,False,2025-12-09T00:40:39.869414+00:00
190560211,FrameStackGlobalizer,Gethe/FrameStackGlobalizer,https://github.com/Gethe/FrameStackGlobalizer,Re-adds global names to the frame stack tooltip,2019-06-27T06:59:24+00:00,mainline,324457,,25023,False,2026-01-16T16:37:36.222063+00:00
165586607,JanisTrash,Gethe/JanisTrash,https://github.com/Gethe/JanisTrash,,2020-11-02T21:00:28+00:00,mainline,,,,False,2025-12-09T00:40:40.029391+00:00
202606875,CharacterStatsClassic,getov/CharacterStatsClassic,https://github.com/getov/CharacterStatsClassic,WoW Classic Addon for displaying TBC-like character stats interface,2025-07-12T09:44:32+00:00,classic,,,,True,2026-01-16T16:37:36.483360+00:00
356348948,CharacterStatsTBC,getov/CharacterStatsTBC,https://github.com/getov/CharacterStatsTBC,,2022-05-28T15:44:59+00:00,bcc,,,,True,2026-01-16T16:37:37.190605+00:00
1036578461,MyCheatSheet,Ghordian/MyCheatSheet,https://github.com/Ghordian/MyCheatSheet,A comprehensive character cheat sheet addon for World of Warcraft,2025-08-24T16:05:37+00:00,mainline,1325765,5NRek5G3,26955,True,2026-01-16T16:37:36.661252+00:00
674057348,Datamine,Ghostopheles/Datamine,https://github.com/Ghostopheles/Datamine,An addon for World of Warcraft aimed at increasing in-game data availability.,2025-12-03T05:26:57+00:00,mainline,906564,4N2mb0GL,,True,2026-01-16T16:37:37.213275+00:00
752099955,LibAdvFlight,Ghostopheles/LibAdvFlight,https://github.com/Ghostopheles/LibAdvFlight,A library for creating event-driven advanced flight addons,2025-11-14T23:08:29+00:00,mainline,970047,kNMdBjGz,,True,2026-01-16T16:37:36.231684+00:00
672117080,LibDevConsole,Ghostopheles/LibDevConsole,https://github.com/Ghostopheles/LibDevConsole,An addon library for adding custom commands to the built-in Developer Console.,2024-01-06T00:28:34+00:00,mainline,,,,True,2025-12-09T00:40:41.048698+00:00
840744058,LibFleeingButton-1.0,Ghostopheles/LibFleeingButton-1.0,https://github.com/Ghostopheles/LibFleeingButton-1.0,LibFleeingButton is a revolutionary new lib that makes buttons flee from the cursor.,2024-08-10T17:32:39+00:00,mainline,,,,True,2026-01-16T16:37:36.885796+00:00
656922218,LibInventoryHelper,Ghostopheles/LibInventoryHelper,https://github.com/Ghostopheles/LibInventoryHelper,Addon library for common inventory tasks,2023-11-02T04:44:13+00:00,mainline,880198,ZKxqZkGk,,True,2026-01-16T16:37:36.235020+00:00
803651135,Rustbolt,Ghostopheles/Rustbolt,https://github.com/Ghostopheles/Rustbolt,Rustbolt is (very work-in-progress) an open-source game engine for playing and creating games within World of Warcraft,2025-02-15T23:26:52+00:00,mainline,1055837,j6jzwm6R,,True,2026-01-16T16:37:36.971916+00:00
799016480,Tabardy,Ghostopheles/Tabardy,https://github.com/Ghostopheles/Tabardy,A redesigned tabard designer for World of Warcraft,2025-12-03T05:29:21+00:00,mainline,1016691,QKywQaN7,,True,2026-01-16T16:37:36.403759+00:00
656194986,VendorItemCurrencies,Ghostopheles/VendorItemCurrencies,https://github.com/Ghostopheles/VendorItemCurrencies,,2025-10-24T05:13:32+00:00,mainline,877659,n6VPL3Gd,,True,2026-01-16T16:37:36.607403+00:00
279329631,AutoMacro,gi2k15/AutoMacro,https://github.com/gi2k15/AutoMacro,Creates spell macros with a single click,2021-06-29T21:02:26+00:00,mainline,100803,pkNMORKz,24021,True,2025-12-09T00:40:40.639804+00:00
299632769,Caravana,gi2k15/Caravana,https://github.com/gi2k15/Caravana,Reminds you the location of your Vulpera camp.,2024-08-25T19:09:31+00:00,mainline,383915,VBNB80Kx,25580,True,2026-01-16T16:37:37.445616+00:00
278866515,TinyIlvl,gi2k15/TinyIlvl,https://github.com/gi2k15/TinyIlvl,A tiny item level display for wow,2021-06-29T21:07:13+00:00,mainline,399259,WL6JmdNv,26096,True,2025-12-09T00:40:40.864057+00:00
359657384,TinyLootMonitor,gi2k15/TinyLootMonitor,https://github.com/gi2k15/TinyLootMonitor,Monitors the loot from your group,2021-07-22T18:16:08+00:00,mainline,480555,q96db7GO,26075,True,2026-01-16T16:37:36.606249+00:00
479443643,grid2_arrg_extensions,gitarrg/grid2_arrg_extensions,https://github.com/gitarrg/grid2_arrg_extensions,Custom Extensions for Grid2,2022-10-18T16:40:59+00:00,mainline,,,,True,2025-12-09T00:40:41.074441+00:00
547885060,Grid2ArrgDebuffs,gitarrg/Grid2ArrgDebuffs,https://github.com/gitarrg/Grid2ArrgDebuffs,Custom Debuffs Module for Grid2,2025-07-09T09:41:42+00:00,mainline,,kGr01l6y,,True,2026-01-16T16:37:37.226880+00:00
164697617,CombatTimeTracker,gkute/CombatTimeTracker,https://github.com/gkute/CombatTimeTracker,Addon for the game World of Warcraft,2025-11-23T18:07:44+00:00,mainline,305012,,,True,2026-01-16T16:37:37.035065+00:00
146177768,GuildSlacker,Glought/GuildSlacker,https://github.com/Glought/GuildSlacker,WoW addon on curseforge,2024-09-06T14:24:27+00:00,"classic,mainline",28027,,,True,2026-01-16T16:37:36.387660+00:00
319967463,LFG_Stopwatch,Glought/LFG_Stopwatch,https://github.com/Glought/LFG_Stopwatch,,2021-01-06T06:43:07+00:00,mainline,67014,,,False,2025-12-09T00:40:40.968693+00:00
879308049,ComeAndGetIt,Gogo1951/ComeAndGetIt,https://github.com/Gogo1951/ComeAndGetIt,"A simple add-on to broadcast the location of mineral veins, herbs, and treasure chests that you can't use yourself.",2025-11-13T06:13:43+00:00,"classic,mainline,mists",1128926,,,True,2025-12-09T00:40:41.327404+00:00
538243301,GDKPd-Classic,Gogo1951/GDKPd-Classic,https://github.com/Gogo1951/GDKPd-Classic,GDKPd Classic,2023-09-11T20:11:18+00:00,"classic,wrath",397856,,,True,2026-01-16T16:37:36.609686+00:00
312691466,GogoLoot,Gogo1951/GogoLoot,https://github.com/Gogo1951/GogoLoot,,2023-09-11T20:53:14+00:00,"classic,wrath",423347,,,True,2026-01-16T16:37:36.465141+00:00
522093883,Groupie,Gogo1951/Groupie,https://github.com/Gogo1951/Groupie,A better LFG tool for Classic WoW.,2024-03-10T02:12:42+00:00,wrath,661450,,,True,2026-01-16T16:37:36.485179+00:00
893423480,MagicEraser,Gogo1951/MagicEraser,https://github.com/Gogo1951/MagicEraser,"A simple add-on that discards the lowest-value item in your bags -- including completed quest items, vendor-quality white items, low-level consumables, and gray-quality ""trash"" items -- when you click the mini-map button.",2025-11-23T03:49:14+00:00,classic,1146812,,,True,2025-12-09T00:40:41.601677+00:00
605448597,Open-Sesame,Gogo1951/Open-Sesame,https://github.com/Gogo1951/Open-Sesame,A simple add-on that automatically opens clams & containers in your inventory.,2025-10-25T19:32:19+00:00,classic,830638,,,True,2025-12-09T00:40:41.686881+00:00
888721258,TFTB,Gogo1951/TFTB,https://github.com/Gogo1951/TFTB,A simple add-on that automatically expresses happiness with an emote whenever you receive a new buff.,2025-12-04T17:38:52+00:00,"classic,mainline,mists",1140285,,,True,2025-12-09T00:40:41.846985+00:00
756533044,BlackSheep,gokaybalci/BlackSheep,https://github.com/gokaybalci/BlackSheep,A WoW add-on for blacklisting people in game,2024-02-15T14:06:10+00:00,mainline,,,,False,2026-01-16T16:37:36.506960+00:00
573005556,AzeriteUI5,GoldpawsStuff/AzeriteUI5,https://github.com/GoldpawsStuff/AzeriteUI5,Custom user interface suite for World of Warcraft. Design and code by Lars Norberg and Daniel Troconis.,2025-06-18T13:41:39+00:00,"classic,mainline",298648,R4N2PZKL,,True,2026-01-16T16:37:37.279030+00:00
176246091,Bagnon_BoE,GoldpawsStuff/Bagnon_BoE,https://github.com/GoldpawsStuff/Bagnon_BoE,Bagnon plugin showing BoE/BoA texts on your items. ,2025-08-15T19:31:12+00:00,"classic,mainline,mists",277041,q96de4KO,,True,2026-01-16T16:37:36.960290+00:00
176245287,Bagnon_Garbage,GoldpawsStuff/Bagnon_Garbage,https://github.com/GoldpawsStuff/Bagnon_Garbage,Bagnon plugin desaturating and toning down garbage in your bags. ,2025-08-15T19:34:10+00:00,"classic,mainline,mists",276936,2jK8YbGy,,True,2026-01-16T16:37:37.065342+00:00
176242376,Bagnon_ItemInfo,GoldpawsStuff/Bagnon_ItemInfo,https://github.com/GoldpawsStuff/Bagnon_ItemInfo,"Adds item levels, bind status, and garbage desaturation to bagnon all in one, with less overhead than using multiple addons.",2025-08-20T19:59:35+00:00,"classic,mainline,mists",316029,pkNMBO6z,,True,2026-01-16T16:37:36.605720+00:00
176244557,Bagnon_ItemLevel,GoldpawsStuff/Bagnon_ItemLevel,https://github.com/GoldpawsStuff/Bagnon_ItemLevel,Bagnon plugin showing item levels on your items. ,2025-08-15T19:33:34+00:00,"classic,mainline,mists",274607,J96Eg8Gg,,True,2026-01-16T16:37:36.644491+00:00
176243330,Bagnon_Uncollected,GoldpawsStuff/Bagnon_Uncollected,https://github.com/GoldpawsStuff/Bagnon_Uncollected,Bagnon plugin showing a purple eye on items which appearance you haven't learned yet. ,2023-11-07T16:35:10+00:00,mainline,316133,yQKyx567,,True,2026-01-16T16:37:36.815300+00:00
400085064,BigGameMenu,GoldpawsStuff/BigGameMenu,https://github.com/GoldpawsStuff/BigGameMenu,"A bigger game menu, with nicer graphics. ",2024-07-24T08:54:01+00:00,"cata,classic,wrath",521057,qv63DkKb,,True,2026-01-16T16:37:37.066650+00:00
354789251,BigInputBox,GoldpawsStuff/BigInputBox,https://github.com/GoldpawsStuff/BigInputBox,A really big chat input box. Because why not.,2024-08-17T22:08:18+00:00,"cata,classic,mainline,wrath",471001,XrNk0l6a,,True,2026-01-16T16:37:37.449553+00:00
517324138,BlizzardBags_BoE,GoldpawsStuff/BlizzardBags_BoE,https://github.com/GoldpawsStuff/BlizzardBags_BoE,Shows bind status like BoE and BoA in the default blizzard bags.,2025-06-18T14:03:28+00:00,"cata,classic,mainline,wrath",652288,baNDP4No,,True,2026-01-16T16:37:36.659558+00:00
517324367,BlizzardBags_Garbage,GoldpawsStuff/BlizzardBags_Garbage,https://github.com/GoldpawsStuff/BlizzardBags_Garbage,Desaturates and tones down vendor trash items in the default blizzard bags.,2025-06-18T14:02:33+00:00,"cata,classic,mainline,wrath",654166,R4N2jZNL,,True,2026-01-16T16:37:37.038885+00:00
517323909,BlizzardBags_ItemLevel,GoldpawsStuff/BlizzardBags_ItemLevel,https://github.com/GoldpawsStuff/BlizzardBags_ItemLevel,Shows item levels in the default blizzard bags.,2025-06-18T14:01:07+00:00,"cata,classic,mainline,wrath",651894,qv63bnNb,,True,2026-01-16T16:37:37.063283+00:00
353966318,ChatCleaner,GoldpawsStuff/ChatCleaner,https://github.com/GoldpawsStuff/ChatCleaner,"Makes system chat messages prettier and tidier, and reduces the need for multiple chat windows.",2024-08-17T22:12:07+00:00,"cata,classic,mainline,wrath",531109,baNDwAGo,,True,2026-01-16T16:37:36.511283+00:00
205836355,ClassicWorldMapEnhanced,GoldpawsStuff/ClassicWorldMapEnhanced,https://github.com/GoldpawsStuff/ClassicWorldMapEnhanced,Enhanced WorldMap for WoW Classic,2024-07-10T13:41:23+00:00,"classic,wrath",340120,vEGPZk61,,True,2026-01-16T16:37:36.887313+00:00
527999869,DiabolicUI,GoldpawsStuff/DiabolicUI,https://github.com/GoldpawsStuff/DiabolicUI,Action-RPG inspired user interface for World of Warcraft (Retail),2023-01-18T14:19:32+00:00,wrath,100658,WqKQBaGx,,True,2026-01-16T16:37:37.271210+00:00
519533261,LibMoreEvents-1.0,GoldpawsStuff/LibMoreEvents-1.0,https://github.com/GoldpawsStuff/LibMoreEvents-1.0,An event handler library supporting multiple event callbacks at once per event per module.,2024-07-10T13:10:45+00:00,"bcc,cata,classic,mainline,wrath",916571,BNBe3eGx,,True,2026-01-16T16:37:37.069563+00:00
356796438,MapShrinker,GoldpawsStuff/MapShrinker,https://github.com/GoldpawsStuff/MapShrinker,"A small addon that centers, shrinks, adds coordinates and nicely style the fullscreen retail WorldMap.",2024-07-24T08:48:27+00:00,mainline,469972,Rn6VOWKd,,True,2026-01-16T16:37:36.973640+00:00
843036696,Masque_Azerite,GoldpawsStuff/Masque_Azerite,https://github.com/GoldpawsStuff/Masque_Azerite,Masque skin matching AzeriteUI.,2024-08-18T11:22:08+00:00,"cata,classic,mainline",300224,,,True,2026-01-16T16:37:37.062672+00:00
844090322,Masque_Goldpaw,GoldpawsStuff/Masque_Goldpaw,https://github.com/GoldpawsStuff/Masque_Goldpaw,"Masque skin matching the old, deprecated GoldpawUI.",2024-08-18T11:21:37+00:00,"cata,classic,mainline",86271,,,True,2026-01-16T16:37:37.201792+00:00
430799708,PorousStoneDestroyer,GoldpawsStuff/PorousStoneDestroyer,https://github.com/GoldpawsStuff/PorousStoneDestroyer,It destroys porous stones. ,2024-03-22T10:19:27+00:00,mainline,551522,RXKqDl6y,,True,2026-01-16T16:37:36.893665+00:00
541529809,SharedMedia_ExocetBlizzard,GoldpawsStuff/SharedMedia_ExocetBlizzard,https://github.com/GoldpawsStuff/SharedMedia_ExocetBlizzard,,2024-04-03T08:43:16+00:00,"cata,classic,mainline,wrath",681890,rkGrle6y,,True,2025-12-08T23:11:23.852672+00:00
360122612,SharedMedia_Goldpaw,GoldpawsStuff/SharedMedia_Goldpaw,https://github.com/GoldpawsStuff/SharedMedia_Goldpaw,Various textures and media used in addons by Goldpaw and Blakmane!,2021-11-17T10:15:06+00:00,"bcc,classic,mainline",93875,R4N2lmKL,,True,2026-01-16T16:37:36.918969+00:00
176251479,SimpleClassPower,GoldpawsStuff/SimpleClassPower,https://github.com/GoldpawsStuff/SimpleClassPower,Class resource addon for World of Warcraft Retail.,2023-01-18T14:12:43+00:00,wrath,296245,qv63j7Nb,,True,2026-01-16T16:37:36.975087+00:00
639796210,TooltipCleaner,GoldpawsStuff/TooltipCleaner,https://github.com/GoldpawsStuff/TooltipCleaner,"Small addon that optionally removes some clutter from the tooltip like vendor sell price, level requirements that are met and more. Work in progress, open for suggestions.",2024-08-14T16:59:31+00:00,"cata,classic,mainline,wrath",866199,jK8XX5Ky,,True,2025-12-09T00:40:41.551510+00:00
424896358,Unmasked,GoldpawsStuff/Unmasked,https://github.com/GoldpawsStuff/Unmasked,We hate masks.,2024-03-22T10:20:11+00:00,mainline,544432,WL6JZO6v,,True,2026-01-16T16:37:37.037939+00:00
725030234,queuesound,goobyspace/queuesound,https://github.com/goobyspace/queuesound,"WoW Addon that plays a clip of ""Hey Ho Let's Go"" by the Ramones when your queue pops.",2025-12-03T15:46:20+00:00,mainline,348102,kGr0qY6y,,True,2026-01-16T16:37:37.019932+00:00
724589067,retailsort,goobyspace/retailsort,https://github.com/goobyspace/retailsort,Retail Sort,2024-04-24T20:18:41+00:00,"cata,classic,wrath",944346,bGoMzq60,,True,2026-01-16T16:37:36.500754+00:00
999773708,shortwave,goobyspace/shortwave,https://github.com/goobyspace/shortwave,WoW Addon that plays music for your entire group,2025-12-03T15:46:14+00:00,mainline,1286759,qKQxok6x,26937,True,2026-01-16T16:37:37.161624+00:00
2674482,GuildGreet-Extended,gOOvER/GuildGreet-Extended,https://github.com/gOOvER/GuildGreet-Extended,A Greeting Addon for WoW,2025-11-08T07:26:11+00:00,"bcc,cata,classic,mainline,wrath",4391,WL6JA9Nv,21709,True,2026-01-16T16:37:36.140528+00:00
83464062,Name2Chat,gOOvER/Name2Chat,https://github.com/gOOvER/Name2Chat,WoW Addon for adding Name to Chat,2025-11-01T07:37:08+00:00,,,,,False,2026-01-16T16:37:36.803853+00:00
1129975577,evildui,greenovate/evildui,https://github.com/greenovate/evildui,,2026-01-08T05:59:25+00:00,mainline,1423379,,,True,2026-01-16T16:37:36.774142+00:00
